,cust_id,LIMIT_BAL,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,EDUCATION,MARRIAGE,LIMIT_BAL_na,BILL_AMT1_na,BILL_AMT2_na,BILL_AMT3_na,BILL_AMT4_na,BILL_AMT5_na,BILL_AMT6_na,PAY_AMT1_na,PAY_AMT2_na,PAY_AMT3_na,PAY_AMT4_na,PAY_AMT5_na,PAY_AMT6_na,PAY_MEAN,AGE_GROUP_20,AGE_GROUP_30,AGE_GROUP_40,AGE_GROUP_50,AGE_GROUP_60,AGE_GROUP_70,default.payment.next.month
8993,17178,300000.0,720.0,0.0,69190.0,0.0,686.0,2927.0,0.0,69190.0,0.0,686.0,2927.0,2995.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0
8994,10035,20000.0,15760.0,17092.0,17781.0,17289.0,17710.0,18217.0,1593.0,1282.0,700.0,700.0,800.0,500.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
8995,1115,360000.0,2410.0,7830.0,4024.0,6643.0,1947.0,2066.0,7954.0,4044.0,6715.0,1956.0,2076.0,2003.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0
8996,2577,20000.0,6689.0,7723.0,8730.0,8936.0,8994.0,9244.0,1300.0,1294.0,500.0,350.0,400.0,400.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0
8997,16847,340000.0,20865.0,2611.0,3255.0,57920.0,23207.0,22659.0,2000.0,3255.0,57920.0,22659.0,2000.0,1000.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,1,0,0,0,0,0
8998,2938,50000.0,50140.0,15519.0,19520.0,21103.0,20101.0,20402.0,3000.0,5000.0,2300.0,0.0,1000.0,2000.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665,1,0,0,0,0,0,0
8999,21497,150000.0,107968.0,109234.0,37424.0,36446.0,39193.0,38297.0,5023.0,6086.0,0.0,5200.0,0.0,2769.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,0,0,1,0,0,0,0
9000,11544,210000.0,15991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,1,0,0,0,0,0
9001,7824,30000.0,13208.0,13692.0,14176.0,14642.0,15397.0,16147.0,1000.0,1000.0,1000.0,4796.357168105843,1000.0,1000.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1666666666666665,0,1,0,0,0,0,1
9002,21820,20000.0,16942.0,16721.0,16193.0,16445.0,15624.0,15096.0,0.0,5809.670367379895,780.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.166666666666667,0,0,1,0,0,0,1
9003,15262,80000.0,2667.0,2035.0,32194.0,1729.0,590.0,9628.0,2035.0,32194.0,1729.0,590.0,9628.0,16059.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0
9004,3918,170000.0,108426.0,109889.0,84897.0,82608.0,84388.0,86096.0,3600.0,3111.0,3000.0,3100.0,3101.0,3306.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
9005,5080,210000.0,199851.0,190551.0,192717.0,195700.0,150525.0,137565.0,7000.0,7791.0,7000.0,5254.0,5400.0,5380.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,1
9006,29904,160000.0,101782.0,102308.0,103620.0,98888.0,94288.0,97504.0,3710.0,4000.0,4000.0,3500.0,7200.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0
9007,19791,60000.0,13138.0,22389.0,16586.0,5516.0,16378.0,2670.0,20000.0,5000.0,3000.0,16000.0,3000.0,980.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,0,1,0,0,0,0,1
9008,2281,50000.0,50148.0,50761.0,35777.0,7464.0,42705.0,43662.0,1840.0,1311.0,2000.0,42705.0,1569.0,2822.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,1,0,0,0,0,0,0
9009,28134,90000.0,77107.0,93894.0,91508.0,86167.0,49479.0,50704.0,20000.0,0.0,3752.0,1726.0,2003.0,2000.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,0,1,0,0,0,0,0
9010,26402,360000.0,3967.0,8322.0,3394.0,6451.0,26370.0,9956.0,8339.0,3394.0,12902.0,27000.0,0.0,68978.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,1,0,0,0,0
9011,16260,260000.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1
9012,16456,140000.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,0,0,1,0,0,1
9013,22016,210000.0,25025.0,25336.0,26029.0,26816.0,21116.0,38798.67610968035,5000.0,4000.0,5000.0,3000.0,3000.0,3500.0,0.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6666666666666667,1,0,0,0,0,0,0
9014,14350,20000.0,20610.0,20005.0,19331.0,19333.0,17363.0,16314.0,0.0,0.0,500.0,715.0,326.0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,1
9015,7589,150000.0,7674.0,432.0,2232.0,0.0,0.0,0.0,432.0,2000.0,0.0,0.0,0.0,5757.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,1,0,0,0,0,0
9016,9190,50000.0,15208.0,14667.0,21204.0,21363.0,20722.0,22384.0,0.0,6828.0,800.0,0.0,2000.0,0.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8333333333333335,0,1,0,0,0,0,1
9017,8356,200000.0,28484.0,3440.0,8795.0,13676.0,-1282.0,-1282.0,3440.0,8795.0,13676.0,1282.0,0.0,5235.934356695617,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,0,0
9018,2644,230000.0,10906.0,9692.0,9162.0,10466.0,9426.0,8099.0,1364.0,1393.0,2003.0,1000.0,1000.0,500.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
9019,18795,120000.0,525.0,2458.0,8067.0,802.0,2706.0,3597.0,2458.0,8152.0,802.0,2706.0,3597.0,1400.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0
9020,29880,90000.0,42856.0,44925.0,0.0,787.0,1457.0,0.0,3114.0,0.0,787.0,1457.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,1
9021,5070,100000.0,97669.0,92311.0,90519.0,80051.0,76446.0,76815.0,0.0,3631.0,3000.0,3000.0,2800.0,2697.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,1,0,0,0,0,0
9022,21426,150000.0,15079.0,5018.0,6701.0,54574.0,983.0,25580.0,5018.0,6701.0,54579.0,983.0,25580.0,26738.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
9023,9325,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,0,1,0,0,0,1
9024,27223,30000.0,27862.0,29106.0,29784.0,29884.0,27833.0,29459.0,2000.0,1500.0,2000.0,0.0,3000.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,0,0,1,0,0,0,0
9025,4589,30000.0,22957.0,23978.0,26749.0,28085.0,27344.0,26768.0,1707.0,3478.0,2073.0,0.0,0.0,1129.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,0,0,0,1,0,0,1
9026,22005,260000.0,1264.0,6894.0,2917.0,-70.0,2300.0,2784.0,6894.0,2917.0,0.0,2784.0,5568.0,1714.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0
9027,10490,130000.0,122750.0,118319.0,61466.0,48288.0,48898.0,49699.0,4966.0,2034.0,1710.0,1765.0,2000.0,2672.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
9028,6638,60000.0,54900.0,55948.0,55188.0,55960.0,56564.0,57464.0,1971.0,2000.0,2003.0,2003.0,2070.0,2140.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1
9029,15626,80000.0,22747.0,16260.0,6500.0,15525.0,0.0,0.0,3002.0,6500.0,15525.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0,0,1,0,0,0,0
9030,18692,140000.0,177535.0,170477.0,149237.0,132330.0,122464.0,54494.0,14500.0,0.0,5000.0,8000.0,10000.0,9472.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,1,0,0,0,0,0,0
9031,22662,180000.0,2488.0,13476.0,3173.0,13202.0,6594.0,2549.0,13476.0,3173.0,13212.0,6594.0,2549.0,1000.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0
9032,22286,60000.0,60500.0,58926.0,58625.0,58822.0,56661.0,40700.0,0.0,5809.670367379895,2500.0,3000.0,4500.0,3000.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0,0,0,1,0,0,0
9033,6604,40000.0,35771.0,34896.0,39322.0,38319.0,39531.0,40224.0,0.0,5000.0,0.0,2000.0,1400.0,2000.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,0,0,1,0,0,0,0
9034,1146,20000.0,20205.0,16882.0,18094.0,19592.0,19930.0,20353.0,1500.0,1500.0,1800.0,800.0,900.0,36.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,0,0,1,0,0,0,1
9035,2696,300000.0,13713.0,14547.0,13328.0,20714.0,13054.0,12632.0,15003.0,13539.0,20714.0,13054.0,12636.0,12700.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,1,0,0,0,0,0
9036,5148,90000.0,11512.0,12524.0,13523.0,13704.0,13882.0,14015.0,1500.0,1500.0,700.0,700.0,500.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,1,0,0,0,0,0,1
9037,2354,50000.0,5385.0,4754.0,-43.0,1757.0,-765.0,18032.0,2000.0,0.0,1800.0,0.0,19000.0,4000.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0
9038,28026,80000.0,69578.0,67871.0,68782.0,73955.0,79128.0,82275.0,0.0,2600.0,6332.0,7000.0,5000.0,0.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,1,0,0,0,0,0,1
9039,13312,300000.0,396.0,396.0,396.0,0.0,792.0,68095.0,396.0,396.0,0.0,792.0,68095.0,1700.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0
9040,1035,200000.0,3266.0,390.0,11314.0,-71.0,-467.0,-863.0,390.0,11320.0,0.0,0.0,0.0,2000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,1,0,0,0,0
9041,25142,500000.0,70144.0,74850.0,76463.0,77611.0,78735.0,80430.0,6500.0,3400.0,3000.0,3000.0,3100.0,3110.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,0,0,0,1,0,0,1
9042,5554,200000.0,225931.0,229787.0,233553.0,206398.0,145825.0,140249.0,8271.0,8182.0,6576.0,5073.0,5095.0,5172.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
9043,14553,120000.0,12190.0,13091.0,12591.0,17366.0,22064.0,21432.0,1400.0,0.0,5000.0,5000.0,0.0,0.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,0,1,0,0,0,0,1
9044,16904,150000.0,5527.0,614.0,12515.0,10749.0,7549.0,5749.0,1000.0,13000.0,12006.0,7000.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0
9045,24349,80000.0,78356.0,70664.0,62223.0,26400.0,27201.0,27363.0,2600.0,2036.0,1500.0,1201.0,1500.0,2000.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
9046,22387,110000.0,49782.0,50858.0,51780.0,53647.0,53308.0,54366.0,1878.0,1800.0,2647.0,1892.0,1901.0,1728.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
9047,12367,20000.0,15255.0,16507.0,16842.0,15151.0,16741.0,20540.0,5006.0,4015.0,2006.0,7137.0,18000.0,202.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,1
9048,24413,270000.0,68589.0,58751.0,53401.0,51401.0,36177.0,29209.0,6000.0,2028.0,5010.0,5000.0,5000.0,3000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
9049,9772,180000.0,153198.0,48957.36713657723,152785.0,168657.0,165872.0,173667.0,1813.0,5667.0,18483.0,0.0,11000.0,1842.0,1.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,1
9050,4131,350000.0,403.0,403.0,1351.0,4656.0,0.0,1190.0,0.0,1351.0,4677.0,0.0,1190.0,150.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,1,0,0,0,0,0
9051,21943,180000.0,10159.0,12689.0,12183.0,13979.0,13621.0,14809.0,2710.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,1,0,0,0,0,1
9052,1375,140000.0,182424.0,115115.0,120176.0,101065.0,64570.0,51521.0,10207.0,9120.0,3000.0,2117.0,2000.0,2000.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
9053,29757,290000.0,37246.0,36927.0,39769.0,35058.0,36965.0,38863.0,3000.0,3500.0,2500.0,2500.0,2500.0,2000.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,0,0,1,0,0,0,0
9054,5115,320000.0,177391.0,182132.0,101849.0,92474.0,95279.0,77536.0,8200.0,4364.0,18000.0,4000.0,2576.0,5000.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,1,0,0,0,0,0
9055,1817,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,1,0,0,0,0,0,0
9056,26310,260000.0,251267.0,254332.0,257628.0,161545.0,0.0,0.0,12021.0,11710.0,7503.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,0,1,0,0,0,0,0
9057,10010,180000.0,0.0,319.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,207.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,1
9058,29628,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0
9059,6998,130000.0,4841.0,6750.0,7559.0,5198.0,5198.0,5198.0,2000.0,1000.0,2200.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
9060,2314,60000.0,72930.0,71123.0,67405.0,63559.0,60048.0,56458.0,5000.0,3000.0,3000.0,3000.0,2000.0,3000.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,0,1,0,0,0,0,0
9061,18016,360000.0,5625.0,367.0,1726.0,396.0,-66.0,-66.0,368.0,1734.0,398.0,200000.0,0.0,150000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,0,1,0,0,0,0,0
9062,1959,270000.0,1278.0,-4.0,3564.0,1280.0,1898.0,0.0,0.0,3568.0,1280.0,1898.0,0.0,2605.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0
9063,7195,30000.0,31724.0,30923.0,29928.0,29498.0,27025.0,0.0,0.0,0.0,31200.0,541.0,0.0,5235.934356695617,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1666666666666665,0,1,0,0,0,0,1
9064,7386,70000.0,69398.0,70352.0,69936.0,68118.0,65942.0,62495.0,2667.0,2321.0,2391.0,2316.0,2466.0,1451.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0
9065,622,180000.0,40735.0,36337.0,36882.0,34000.0,34798.0,35488.0,1581.0,4626.0,0.0,1500.0,1419.0,1400.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,0,1,0,0,0,0,1
9066,16829,130000.0,3621.0,4530.0,6627.0,3300.0,0.0,18300.0,1130.0,2227.0,200.0,0.0,18300.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665,1,0,0,0,0,0,0
9067,3423,30000.0,31273.0,30499.0,29740.0,28736.0,28336.0,28336.0,0.0,0.0,0.0,4796.357168105843,0.0,18.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.333333333333333,0,0,1,0,0,0,1
9068,23349,680000.0,189514.0,188883.0,190076.0,181957.0,182226.0,177731.0,8000.0,9000.0,7000.0,7000.0,7000.0,7000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0
9069,13638,20000.0,4720.0,0.0,20200.0,20000.0,0.0,0.0,0.0,20200.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,1,0,0,0,0,0,0
9070,2292,100000.0,100253.0,101587.0,100095.0,98569.0,99534.0,100013.0,4500.0,4500.0,5000.0,4000.0,3500.0,3627.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
9071,19684,290000.0,236258.0,232523.0,243753.0,253145.0,267412.0,273095.0,1500.0,16500.0,15000.0,20000.0,10000.0,9701.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,1,0,0,0,0,0,0
9072,12600,70000.0,15623.0,18370.0,19281.0,18674.0,21361.0,21872.0,3009.0,1500.0,0.0,3000.0,1000.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,0,0,0,0,1
9073,22372,150000.0,3706.0,40093.0,65063.0,69046.0,60619.0,61096.0,40093.0,30000.0,10000.0,10030.0,5000.0,5000.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,0,1,0,0,0,0,0
9074,7612,50000.0,6300.0,3395.0,3180.0,1831.0,1868.0,3300.0,9195.0,0.0,1831.0,37.0,3300.0,289.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,1
9075,23398,300000.0,1095.0,2930.0,2228.0,452.0,0.0,0.0,2941.0,2228.0,452.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,1,0,0,0,0
9076,25131,20000.0,11730.0,7221.0,0.0,3041.0,3041.0,1326.0,1712.0,0.0,3041.0,0.0,1326.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665,0,1,0,0,0,0,0
9077,19766,150000.0,80220.0,47272.0,141568.0,97990.0,96017.0,79743.0,3095.0,135332.0,2848.0,2330.0,2204.0,2100.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
9078,16585,50000.0,21704.0,22741.0,23867.0,25464.0,27348.0,26774.0,1400.0,1500.0,2000.0,2620.0,0.0,1164.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665,0,1,0,0,0,0,0
9079,21708,30000.0,15089.0,16039.0,17080.0,17302.0,17521.0,17893.0,1500.0,1600.0,800.0,800.0,800.0,800.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,0,0,1,0,0,0,1
9080,9907,120000.0,711.0,878.0,1131.0,441.0,441.0,441.0,878.0,1131.0,441.0,441.0,441.0,455.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1
9081,21700,290000.0,72774.0,67311.0,66183.0,61332.0,62445.0,59213.0,3500.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
9082,15592,230000.0,815.0,815.0,815.0,1630.0,815.0,815.0,815.0,815.0,1630.0,0.0,815.0,629.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,1,0,0,0,0
9083,20950,80000.0,8133.0,10978.0,10511.0,11529.0,12332.0,13128.0,3000.0,0.0,1200.0,1000.0,1000.0,1000.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8333333333333335,0,0,1,0,0,0,1
9084,10312,100000.0,5788.0,5802.0,14562.0,6930.0,5958.0,1448.0,1600.0,14562.0,6969.0,5958.0,1448.0,101434.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,1,0,0,0,0,0
9085,26946,210000.0,5723.0,3386.0,8964.0,2241.0,2241.0,2241.0,1237.0,4482.0,0.0,2241.0,2241.0,2241.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0
9086,29015,50000.0,46857.0,48080.0,49705.0,51400.0,16087.0,16827.0,2000.0,2400.0,3000.0,4796.357168105843,1000.0,800.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1666666666666665,0,0,1,0,0,0,0
9087,24400,500000.0,3214.0,0.0,3030.0,1167.0,2255.0,0.0,0.0,3030.0,1167.0,2255.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0
9088,6047,50000.0,48954.0,35213.0,33404.0,18727.0,13793.0,19354.0,2000.0,4005.0,1000.0,1000.0,6000.0,1000.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
9089,15765,180000.0,54972.0,48957.36713657723,42071.0,39649.0,39221.0,40731.0,2000.0,2002.0,2000.0,2000.0,2000.0,2000.0,1.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
9090,15636,60000.0,43533.0,39252.0,38051.0,37988.0,38725.0,39685.0,1700.0,1700.0,2000.0,1500.0,1600.0,1000.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,0,0,1,0,0,0,0
9091,10673,30000.0,26330.0,25608.0,28781.0,28000.0,29779.0,27343.0,0.0,3600.0,0.0,2524.0,0.0,1139.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,1,0,0,0,0,0
9092,29527,160000.0,82535.0,84300.0,86091.0,83839.0,85552.0,88028.0,4000.0,4000.0,0.0,4000.0,4000.0,4000.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,0,1,0,0,0,0,1
9093,15194,160000.0,146433.0,107604.0,89902.0,90983.0,82255.0,83988.0,4500.0,4400.0,3000.0,2400.0,2500.0,2500.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
9094,1834,170000.0,5539.0,337.0,11277.0,11277.0,14277.0,-47.0,1147.0,11477.0,0.0,3000.0,0.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,1
9095,937,310000.0,87842.0,42594.0,26198.0,26766.0,27341.0,28891.0,3021.0,1600.0,1000.0,4796.357168105843,2000.0,3000.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,0,0,0,0,0
9096,6983,50000.0,49378.0,48052.0,48573.0,28902.0,28205.0,30388.0,0.0,2033.0,1119.0,985.0,2000.0,4000.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,1,0,0,0,0,0
9097,15468,210000.0,48540.0,38410.0,40291.0,31869.0,32186.0,25554.0,4000.0,5013.0,4000.0,5000.0,5000.0,5000.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0
9098,17934,200000.0,26179.0,26643.0,23524.0,23788.0,26089.0,25908.0,4022.0,3000.0,3000.0,4092.0,1000.0,3000.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,0
9099,29986,180000.0,16366.0,18339.0,2766.0,97996.0,55156.0,36213.0,18339.0,2766.0,97996.0,1861.0,1196.0,3000.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335,0,0,1,0,0,0,0
